"id","date","last.touch","last.click"
2069,2017-01-10,"email","email"
4942,2017-01-11,"social","none"
2292,2017-02-22,"display","none"
3504,2017-02-03,"email","none"
5933,2017-01-26,"social","none"
6376,2017-01-29,"display","display"
2296,2017-01-17,"email","none"
5779,2017-01-07,"display","none"
2070,2017-02-05,"direct","none"
3161,2017-01-03,"email","none"
4279,2017-01-04,"social","none"
9597,2017-02-19,"display","none"
257,2017-02-04,"direct","social"
8150,2017-01-19,"email","none"
5066,2017-01-19,"social","none"
9319,2017-02-09,"direct","social"
8005,2017-01-05,"display","none"
9894,2017-01-05,"email","none"
7730,2017-01-18,"display","none"
5380,2017-01-08,"display","none"
1118,2017-01-02,"social","none"
3680,2017-01-09,"none","none"
3910,2017-01-17,"email","none"
3539,2017-02-27,"email","email"
680,2017-01-06,"direct","none"
5768,2017-01-04,"social","none"
7691,2017-01-05,"social","none"
6177,2017-01-31,"display","social"
5440,2017-02-12,"display","none"
5860,2017-01-03,"email","none"
8307,2017-02-01,"email","email"
6981,2017-02-25,"email","email"
2692,2017-01-26,"social","social"
2362,2017-01-14,"social","none"
9040,2017-02-20,"display","social"
3582,2017-01-25,"social","none"
8413,2017-01-19,"social","none"
9743,2017-01-30,"email","email"
2317,2017-01-08,"direct","none"
5206,2017-02-10,"social","social"
977,2017-01-23,"social","none"
531,2017-01-11,"email","none"
9282,2017-01-11,"social","none"
5080,2017-01-17,"email","social"
5730,2017-01-24,"social","email"
2887,2017-01-24,"none","none"
1847,2017-01-15,"social","none"
2053,2017-01-21,"social","social"
4842,2017-01-17,"social","none"
9972,2017-01-04,"social","none"
4000,2017-02-15,"email","email"
6616,2017-02-06,"direct","none"
1895,2017-01-28,"display","social"
2291,2017-02-06,"direct","none"
9868,2017-01-15,"social","social"
2788,2017-02-23,"email","email"
7598,2017-01-10,"social","none"
5035,2017-01-25,"social","social"
5966,2017-02-13,"display","none"
4152,2017-01-29,"social","email"
7023,2017-02-05,"direct","none"
2279,2017-01-03,"email","none"
7780,2017-01-11,"social","none"
9363,2017-02-23,"email","email"
1251,2017-01-04,"social","none"
3016,2017-02-26,"display","none"
5050,2017-01-06,"direct","none"
9170,2017-02-08,"email","none"
1328,2017-02-23,"email","email"
9097,2017-02-16,"email","none"
9964,2017-01-17,"none","none"
5155,2017-02-27,"email","email"
348,2017-02-08,"email","social"
5982,2017-01-04,"display","none"
5593,2017-01-06,"direct","none"
756,2017-02-01,"email","email"
710,2017-01-31,"email","email"
3219,2017-01-09,"social","none"
7070,2017-02-07,"email","email"
7457,2017-02-24,"email","social"
732,2017-01-27,"display","display"
9353,2017-02-04,"display","social"
2749,2017-02-25,"email","social"
1325,2017-02-21,"email","email"
6324,2017-01-19,"email","none"
5607,2017-01-11,"social","social"
7398,2017-02-15,"email","social"
2515,2017-01-11,"display","display"
8100,2017-02-25,"social","none"
6152,2017-01-03,"none","none"
5734,2017-01-21,"direct","none"
8942,2017-01-24,"email","none"
6156,2017-02-04,"direct","social"
5914,2017-02-16,"email","email"
6027,2017-01-06,"social","none"
1437,2017-01-12,"email","email"
7410,2017-01-21,"display","none"
3257,2017-02-24,"email","email"
9874,2017-02-22,"email","none"
1569,2017-01-24,"display","email"
1362,2017-02-03,"direct","email"
2706,2017-02-20,"email","email"
4441,2017-01-24,"social","social"
3110,2017-01-27,"display","none"
7757,2017-01-23,"email","email"
6928,2017-02-06,"direct","email"
2159,2017-01-04,"social","none"
5942,2017-01-21,"email","none"
5418,2017-01-05,"email","none"
8801,2017-01-17,"social","social"
6956,2017-01-07,"none","none"
1441,2017-02-11,"display","email"
9625,2017-01-22,"social","social"
9384,2017-01-04,"social","social"
4757,2017-02-26,"email","none"
6860,2017-02-10,"display","social"
6815,2017-01-08,"direct","none"
7418,2017-01-22,"display","none"
9159,2017-02-02,"social","social"
1884,2017-01-21,"display","email"
7804,2017-01-23,"display","display"
8053,2017-02-26,"social","none"
5235,2017-01-31,"social","social"
8625,2017-01-31,"social","email"
1210,2017-01-11,"display","none"
9913,2017-01-21,"social","none"
8821,2017-02-13,"email","email"
8953,2017-01-28,"none","none"
3183,2017-01-03,"display","none"
3192,2017-02-21,"email","email"
2266,2017-02-24,"direct","social"
4358,2017-01-12,"social","none"
8035,2017-02-14,"email","email"
7950,2017-01-18,"display","display"
1705,2017-02-01,"direct","none"
6112,2017-01-09,"direct","none"
9133,2017-01-01,"social","none"
5578,2017-02-06,"direct","none"
8591,2017-02-07,"email","social"
9876,2017-01-08,"direct","none"
1713,2017-02-01,"display","display"
6558,2017-01-08,"social","social"
2348,2017-02-06,"display","none"
602,2017-01-31,"email","social"
3236,2017-01-08,"display","none"
7943,2017-01-29,"display","none"
2196,2017-02-15,"email","none"
6624,2017-01-07,"direct","none"
8889,2017-01-18,"social","none"
2606,2017-02-17,"display","none"
5964,2017-02-21,"email","email"
4432,2017-01-26,"email","none"
2079,2017-01-12,"social","none"
148,2017-01-09,"display","none"
4737,2017-01-27,"email","none"
3933,2017-02-03,"direct","email"
6736,2017-01-27,"display","none"
6846,2017-01-15,"social","social"
6887,2017-01-08,"direct","none"
8502,2017-01-25,"social","none"
6555,2017-01-16,"social","none"
6445,2017-01-05,"display","none"
3156,2017-01-26,"social","social"
1387,2017-02-07,"email","none"
8427,2017-01-19,"social","none"
7228,2017-01-09,"social","none"
9758,2017-02-01,"email","none"
4792,2017-02-08,"display","none"
6603,2017-02-18,"email","email"
3083,2017-01-25,"social","social"
6241,2017-01-13,"social","social"
3360,2017-01-14,"display","none"
9701,2017-01-05,"social","none"
7972,2017-02-10,"email","none"
9543,2017-01-01,"none","none"
4321,2017-01-11,"social","none"
4395,2017-01-15,"display","email"
9980,2017-02-24,"email","email"
7193,2017-01-15,"display","none"
8911,2017-02-18,"email","email"
7885,2017-02-10,"direct","none"
9394,2017-01-18,"email","email"
598,2017-01-21,"social","email"
5981,2017-02-15,"display","none"
1852,2017-02-01,"display","display"
2070,2017-01-20,"direct","none"
1371,2017-01-07,"social","none"
4061,2017-01-17,"social","email"
4095,2017-01-31,"email","none"
9949,2017-01-16,"social","none"
3628,2017-02-21,"display","email"
3828,2017-02-19,"display","display"
8651,2017-02-27,"display","none"
657,2017-01-12,"social","none"
1643,2017-01-20,"email","none"
6609,2017-01-15,"display","none"
8312,2017-02-11,"email","none"
8094,2017-01-12,"email","none"
882,2017-02-17,"email","social"
7157,2017-02-18,"email","email"
7545,2017-02-27,"email","email"
2213,2017-02-14,"email","display"
697,2017-01-17,"social","social"
7201,2017-01-08,"social","none"
202,2017-02-26,"direct","none"
3817,2017-02-09,"direct","email"
6610,2017-01-31,"email","social"
7521,2017-01-27,"social","social"
9060,2017-01-31,"social","social"
4556,2017-02-20,"email","email"
4955,2017-01-18,"social","email"
131,2017-01-08,"social","none"
3695,2017-01-03,"email","none"
9219,2017-02-03,"direct","email"
8668,2017-01-08,"social","none"
6246,2017-01-07,"none","none"
8581,2017-01-01,"social","none"
2687,2017-01-11,"social","none"
5498,2017-01-09,"social","none"
974,2017-01-03,"social","none"
9505,2017-02-21,"email","social"
6581,2017-02-17,"email","email"
1405,2017-01-04,"email","none"
5783,2017-01-30,"social","none"
6004,2017-01-18,"social","none"
4882,2017-01-28,"social","email"
6842,2017-01-15,"social","social"
7802,2017-01-25,"display","social"
1399,2017-01-12,"social","none"
33,2017-01-09,"social","social"
1202,2017-02-07,"display","none"
1640,2017-01-27,"social","social"
5400,2017-02-04,"direct","none"
4675,2017-02-10,"display","none"
9639,2017-01-21,"social","none"
5365,2017-01-23,"social","social"
257,2017-01-23,"social","email"
5449,2017-01-29,"social","social"
631,2017-02-04,"display","none"
6749,2017-01-29,"social","none"
6337,2017-01-20,"display","none"
9753,2017-02-07,"email","email"
7109,2017-02-08,"email","email"
8065,2017-02-25,"email","none"
1021,2017-01-31,"social","social"
7791,2017-02-21,"email","none"
3665,2017-02-28,"none","none"
6575,2017-01-03,"email","none"
1931,2017-01-11,"social","none"
3505,2017-01-08,"direct","email"
6105,2017-02-08,"social","none"
8078,2017-01-11,"social","none"
8375,2017-01-08,"direct","none"
2009,2017-02-11,"email","social"
6023,2017-02-20,"display","none"
8045,2017-02-24,"email","social"
5273,2017-02-27,"display","email"
922,2017-01-27,"social","none"
6011,2017-01-04,"social","none"
8656,2017-01-31,"email","none"
1791,2017-01-28,"display","display"
4133,2017-01-25,"social","social"
3993,2017-02-26,"none","none"
1049,2017-01-06,"direct","none"
821,2017-01-29,"display","display"
9610,2017-02-06,"email","none"
1249,2017-01-03,"email","none"
7201,2017-01-02,"social","none"
917,2017-01-14,"social","none"
6990,2017-01-11,"email","none"
3148,2017-01-07,"display","email"
9850,2017-01-31,"email","email"
9397,2017-02-04,"direct","email"
6372,2017-01-15,"social","social"
1086,2017-02-05,"social","none"
874,2017-01-06,"display","none"
7432,2017-01-23,"social","none"
9189,2017-02-16,"none","none"
1895,2017-01-30,"display","social"
884,2017-01-25,"social","social"
7385,2017-02-21,"email","display"
5331,2017-01-24,"social","email"
4724,2017-01-08,"social","none"
9196,2017-02-21,"email","email"
8303,2017-02-16,"social","social"
6906,2017-02-23,"display","email"
7851,2017-02-06,"display","none"
3646,2017-01-15,"social","none"
9973,2017-01-04,"social","social"
8512,2017-01-22,"display","social"
1124,2017-01-19,"email","none"
6699,2017-01-31,"social","social"
9167,2017-01-06,"social","none"
7374,2017-01-13,"social","none"
4373,2017-02-27,"email","none"
5774,2017-02-06,"direct","social"
9900,2017-01-25,"social","social"
7808,2017-02-20,"email","none"
6641,2017-01-23,"social","email"
5613,2017-02-01,"display","none"
4110,2017-02-14,"email","social"
7686,2017-01-08,"social","social"
155,2017-02-09,"display","social"
9846,2017-01-06,"display","none"
6550,2017-02-02,"display","none"
3906,2017-01-06,"display","none"
457,2017-01-24,"email","email"
9181,2017-02-05,"display","display"
4337,2017-01-08,"display","none"
818,2017-01-01,"none","none"
3964,2017-02-21,"display","display"
2521,2017-01-04,"social","none"
8191,2017-01-13,"email","none"
4262,2017-02-14,"email","none"
6438,2017-01-29,"social","none"
5886,2017-01-06,"display","none"
274,2017-01-22,"social","social"
6208,2017-01-24,"email","email"
7035,2017-01-01,"display","none"
5468,2017-02-14,"email","email"
7710,2017-02-13,"display","email"
5782,2017-01-03,"none","none"
1216,2017-02-04,"direct","email"
5140,2017-01-09,"direct","none"
9568,2017-01-02,"social","none"
7598,2017-02-14,"email","none"
7511,2017-01-12,"display","display"
7854,2017-01-10,"display","none"
9462,2017-01-29,"social","none"
5655,2017-01-31,"display","social"
4265,2017-01-05,"display","none"
4122,2017-01-11,"email","email"
1772,2017-01-15,"email","email"
3976,2017-01-02,"social","none"
4233,2017-02-20,"email","social"
6189,2017-01-26,"email","email"
874,2017-02-27,"display","none"
2665,2017-02-25,"display","email"
1981,2017-02-26,"email","none"
7310,2017-02-14,"email","email"
8251,2017-01-06,"social","email"
5974,2017-01-20,"social","social"
4759,2017-02-12,"email","none"
1281,2017-01-31,"email","email"
8392,2017-01-10,"email","email"
1163,2017-02-15,"email","social"
9584,2017-02-15,"display","none"
2778,2017-02-06,"direct","email"
596,2017-02-05,"display","none"
9705,2017-02-25,"display","social"
8703,2017-01-10,"email","email"
7208,2017-02-03,"direct","none"
915,2017-01-12,"display","none"
3464,2017-01-03,"display","display"
9736,2017-01-13,"social","none"
4080,2017-01-26,"display","social"
7234,2017-01-16,"email","none"
8145,2017-01-04,"none","none"
5193,2017-02-20,"email","social"
5365,2017-01-17,"social","social"
4605,2017-01-12,"display","social"
5209,2017-01-07,"social","none"
9084,2017-02-28,"email","none"
8206,2017-02-26,"email","none"
4344,2017-02-09,"email","email"
5813,2017-02-04,"direct","email"
5975,2017-01-24,"social","social"
5214,2017-02-15,"email","none"
6959,2017-02-04,"display","none"
423,2017-01-11,"social","social"
1895,2017-02-06,"display","social"
1597,2017-02-15,"email","none"
8415,2017-01-10,"display","social"
9960,2017-02-13,"email","email"
1103,2017-01-05,"email","none"
7087,2017-01-01,"none","none"
8464,2017-01-10,"email","none"
5372,2017-02-05,"display","social"
785,2017-01-25,"email","none"
4814,2017-01-15,"none","none"
6977,2017-02-24,"email","none"
3291,2017-01-20,"social","none"
7273,2017-02-11,"email","none"
1973,2017-02-19,"display","display"
4011,2017-02-15,"email","email"
388,2017-01-06,"direct","none"
5348,2017-02-25,"none","none"
9850,2017-01-16,"email","none"
1276,2017-01-24,"email","none"
2545,2017-01-26,"social","none"
4935,2017-02-24,"display","none"
711,2017-01-12,"social","none"
7523,2017-01-08,"social","none"
569,2017-02-06,"direct","none"
3520,2017-01-09,"email","none"
3946,2017-01-08,"direct","none"
9465,2017-01-31,"email","display"
3855,2017-02-08,"direct","social"
9230,2017-01-16,"display","none"
1753,2017-01-21,"none","none"
4674,2017-01-09,"social","none"
3299,2017-01-11,"social","social"
6875,2017-02-05,"direct","social"
3463,2017-01-08,"direct","none"
4449,2017-01-09,"direct","none"
6038,2017-01-07,"display","social"
8275,2017-01-31,"email","email"
4796,2017-02-01,"email","email"
7594,2017-01-08,"social","none"
6620,2017-01-16,"display","none"
4936,2017-01-17,"email","none"
518,2017-02-23,"direct","none"
8107,2017-01-02,"social","none"
3708,2017-02-05,"direct","social"
9280,2017-01-23,"email","none"
1705,2017-02-13,"direct","none"
9659,2017-02-18,"display","display"
7433,2017-01-27,"social","social"
6575,2017-01-12,"display","none"
6950,2017-02-07,"direct","none"
2531,2017-01-24,"social","social"
552,2017-02-12,"display","display"
8270,2017-01-06,"social","none"
1366,2017-01-03,"social","social"
6333,2017-01-18,"display","none"
4638,2017-01-23,"social","social"
7122,2017-02-14,"display","display"
3386,2017-01-06,"direct","none"
9654,2017-01-13,"social","none"
8870,2017-02-09,"display","display"
9316,2017-01-30,"social","none"
1232,2017-02-10,"display","social"
4019,2017-02-20,"email","none"
8967,2017-02-01,"email","social"
8913,2017-02-10,"email","email"
8749,2017-02-17,"email","email"
6968,2017-01-03,"display","none"
3512,2017-02-02,"none","none"
5769,2017-01-25,"display","none"
8510,2017-01-11,"social","none"
9766,2017-01-02,"social","none"
421,2017-02-04,"direct","social"
5107,2017-02-04,"direct","none"
4418,2017-01-24,"email","none"
5425,2017-01-14,"social","social"
1161,2017-02-04,"display","email"
3030,2017-02-06,"display","none"
8658,2017-02-04,"email","email"
5553,2017-02-08,"email","email"
7376,2017-01-09,"direct","none"
5610,2017-02-20,"display","display"
5696,2017-01-08,"display","none"
3110,2017-01-31,"email","none"
6214,2017-01-19,"social","none"
3466,2017-02-13,"display","email"
9046,2017-02-21,"email","email"
8590,2017-01-26,"email","email"
8159,2017-02-25,"display","email"
7832,2017-02-09,"social","none"
5589,2017-02-05,"direct","email"
1184,2017-02-20,"email","social"
1185,2017-01-26,"display","none"
4915,2017-02-05,"direct","email"
9116,2017-02-04,"direct","none"
9928,2017-01-04,"social","none"
1797,2017-01-14,"direct","none"
7595,2017-01-05,"social","social"
1970,2017-02-15,"email","none"
4807,2017-02-15,"email","none"
5257,2017-02-02,"email","email"
8572,2017-01-14,"social","none"
4006,2017-01-10,"email","none"
1036,2017-01-17,"email","email"
8446,2017-02-02,"email","none"
3537,2017-02-09,"none","none"
8724,2017-02-01,"social","social"
8183,2017-01-12,"social","email"
9280,2017-02-13,"email","none"
9651,2017-02-14,"email","email"
6182,2017-02-16,"email","social"
9000,2017-01-20,"social","none"
975,2017-02-26,"display","email"
3291,2017-01-27,"social","none"
551,2017-01-05,"none","none"
2090,2017-01-26,"social","social"
5047,2017-01-17,"social","email"
9909,2017-01-02,"social","none"
7638,2017-01-22,"email","none"
8583,2017-01-08,"social","social"
9340,2017-02-28,"email","social"
6754,2017-02-20,"email","email"
9675,2017-01-28,"display","social"
4322,2017-01-09,"social","none"
1642,2017-01-06,"social","none"
2228,2017-02-03,"social","none"
4289,2017-01-26,"social","email"
3626,2017-02-02,"display","none"
8488,2017-02-27,"email","email"
808,2017-02-05,"none","none"
7166,2017-02-11,"display","display"
6157,2017-02-07,"email","email"
8850,2017-01-12,"social","social"
5979,2017-01-12,"social","none"
1650,2017-01-18,"social","social"
2524,2017-01-19,"display","display"
6582,2017-02-01,"email","email"
9481,2017-02-20,"none","none"
6066,2017-01-12,"social","none"
3022,2017-02-09,"email","none"
8702,2017-01-10,"email","none"
3813,2017-02-19,"email","email"
5118,2017-01-10,"direct","none"
4550,2017-02-10,"email","social"
5973,2017-01-23,"display","none"
4719,2017-02-28,"email","email"
3389,2017-01-05,"social","none"
4704,2017-02-13,"email","social"
8713,2017-01-26,"social","social"
4958,2017-01-06,"social","none"
667,2017-02-05,"display","none"
9957,2017-02-23,"display","display"
2863,2017-01-22,"social","none"
9210,2017-01-14,"social","none"
6394,2017-01-20,"social","social"
3550,2017-02-11,"direct","none"
3700,2017-01-05,"email","none"
6024,2017-02-04,"direct","none"
6623,2017-02-28,"email","none"
53,2017-01-24,"social","social"
1262,2017-01-31,"display","none"
7740,2017-02-26,"display","display"
9248,2017-01-17,"email","none"
5391,2017-02-16,"display","display"
968,2017-01-08,"direct","none"
8180,2017-01-22,"social","social"
5873,2017-02-27,"display","display"
1851,2017-01-22,"display","none"
9224,2017-01-06,"social","none"
7730,2017-02-21,"email","email"
9145,2017-02-19,"direct","none"
2840,2017-02-05,"display","email"
2367,2017-01-10,"display","none"
931,2017-01-25,"email","none"
3611,2017-01-21,"display","social"
151,2017-02-26,"none","none"
3140,2017-02-02,"display","display"
4960,2017-02-03,"direct","email"
9840,2017-02-02,"display","none"
4691,2017-02-24,"display","none"
3756,2017-01-20,"social","none"
8445,2017-01-19,"email","none"
1733,2017-01-23,"social","social"
6906,2017-01-12,"display","none"
9219,2017-02-13,"direct","email"
4437,2017-01-24,"social","social"
7128,2017-01-03,"email","none"
2401,2017-01-15,"display","none"
7259,2017-01-25,"display","none"
2240,2017-01-28,"display","none"
3565,2017-02-15,"email","email"
346,2017-01-30,"social","social"
8711,2017-01-23,"display","none"
6513,2017-01-28,"email","none"
4584,2017-02-08,"email","email"
2130,2017-02-18,"display","none"
8717,2017-02-26,"email","none"
3649,2017-01-11,"social","social"
932,2017-01-04,"email","none"
4684,2017-01-26,"display","none"
2331,2017-01-21,"social","social"
9410,2017-02-26,"email","none"
3162,2017-01-18,"email","social"
1381,2017-02-12,"display","social"
5831,2017-02-22,"email","social"
8704,2017-02-17,"display","none"
9043,2017-02-13,"display","none"
9378,2017-01-11,"social","none"
8919,2017-01-27,"social","social"
2923,2017-02-07,"display","email"
665,2017-01-17,"social","social"
569,2017-02-22,"direct","none"
3729,2017-01-30,"social","social"
8197,2017-01-18,"display","display"
6636,2017-01-31,"email","email"
4430,2017-02-17,"social","none"
7751,2017-02-20,"email","social"
4202,2017-02-07,"email","social"
7432,2017-02-08,"display","social"
9348,2017-01-08,"direct","none"
5428,2017-02-26,"display","none"
6361,2017-02-08,"display","none"
2586,2017-01-17,"social","email"
8938,2017-01-04,"display","none"
6289,2017-01-05,"social","email"
3529,2017-02-08,"email","none"
9492,2017-02-28,"direct","social"
7655,2017-01-03,"email","none"
4016,2017-01-18,"display","email"
7115,2017-02-03,"direct","none"
1696,2017-02-02,"display","none"
2209,2017-01-11,"email","none"
9577,2017-01-19,"email","email"
8714,2017-01-03,"email","none"
376,2017-01-17,"email","none"
8612,2017-02-15,"none","none"
1817,2017-01-15,"social","none"
3466,2017-01-03,"display","none"
2164,2017-02-03,"display","none"
1858,2017-02-14,"email","email"
2952,2017-01-22,"display","none"
1881,2017-01-10,"email","none"
7600,2017-02-12,"email","email"
8620,2017-02-28,"display","none"
3236,2017-01-03,"email","none"
164,2017-02-05,"direct","email"
9181,2017-01-07,"social","none"
2364,2017-02-13,"email","social"
5002,2017-02-09,"display","social"
7088,2017-01-26,"social","social"
8285,2017-01-22,"social","email"
1980,2017-02-09,"display","display"
2462,2017-02-09,"direct","none"
7698,2017-02-23,"email","none"
3738,2017-01-19,"social","social"
1520,2017-02-27,"none","none"
1145,2017-01-10,"display","none"
8472,2017-01-07,"direct","none"
5514,2017-02-07,"email","social"
4757,2017-02-02,"email","none"
4796,2017-02-03,"direct","email"
9764,2017-01-19,"social","none"
2283,2017-02-13,"display","social"
346,2017-02-05,"direct","email"
3683,2017-01-17,"display","none"
6542,2017-01-24,"email","none"
8056,2017-01-07,"social","none"
1881,2017-02-04,"direct","none"
7690,2017-02-14,"email","email"
411,2017-02-07,"display","social"
3288,2017-02-16,"display","email"
3989,2017-02-25,"display","email"
390,2017-01-02,"none","none"
4022,2017-01-09,"social","none"
7589,2017-01-17,"social","none"
4871,2017-01-26,"social","social"
2968,2017-01-03,"none","none"
9931,2017-01-09,"direct","email"
7207,2017-01-11,"email","none"
7684,2017-01-16,"social","none"
1710,2017-01-03,"email","none"
5462,2017-01-29,"social","none"
3052,2017-01-23,"display","none"
8898,2017-01-19,"social","none"
9544,2017-02-02,"display","none"
1281,2017-01-01,"none","none"
8105,2017-01-04,"social","none"
9623,2017-01-10,"social","display"
4694,2017-01-07,"social","social"
7278,2017-01-19,"social","social"
2341,2017-01-11,"direct","none"
5505,2017-01-27,"email","none"
5949,2017-01-08,"direct","none"
3686,2017-01-20,"social","none"
1943,2017-01-09,"direct","none"
6935,2017-01-11,"display","social"
6045,2017-01-10,"social","none"
162,2017-01-14,"none","none"
5195,2017-02-04,"email","none"
8496,2017-01-12,"email","none"
8226,2017-02-04,"social","social"
3855,2017-01-21,"social","none"
9205,2017-01-12,"social","none"
6406,2017-01-08,"direct","none"
2220,2017-02-14,"email","email"
4843,2017-02-09,"display","none"
5827,2017-01-15,"none","none"
1268,2017-01-30,"display","none"
2768,2017-01-24,"email","none"
5048,2017-02-01,"email","none"
9564,2017-01-01,"none","none"
217,2017-02-11,"direct","none"
5428,2017-01-02,"display","none"
804,2017-02-14,"email","email"
6759,2017-02-22,"email","none"
2353,2017-01-31,"email","none"
7267,2017-01-09,"direct","none"
6222,2017-01-24,"display","none"
5766,2017-01-15,"social","social"
7345,2017-02-06,"direct","social"
369,2017-01-11,"social","none"
2589,2017-01-23,"email","none"
316,2017-02-23,"email","email"
6650,2017-01-18,"social","none"
4793,2017-02-06,"display","none"
1919,2017-01-23,"social","social"
3559,2017-01-19,"social","social"
176,2017-01-12,"email","none"
5298,2017-01-03,"display","none"
473,2017-02-22,"display","none"
6962,2017-02-06,"direct","none"
7745,2017-01-03,"social","none"
6102,2017-02-14,"email","email"
959,2017-01-12,"social","none"
6901,2017-01-10,"display","none"
823,2017-01-06,"direct","none"
6423,2017-02-08,"display","none"
4538,2017-02-07,"email","display"
1189,2017-01-18,"email","none"
8105,2017-01-10,"social","none"
2924,2017-02-21,"email","email"
8600,2017-01-05,"social","none"
8229,2017-02-27,"email","none"
6655,2017-01-16,"email","none"
26,2017-01-24,"email","none"
2657,2017-01-13,"social","none"
2790,2017-01-21,"social","social"
2307,2017-02-04,"direct","none"
7714,2017-02-19,"email","none"
874,2017-01-31,"email","none"
4426,2017-01-08,"direct","none"
4483,2017-01-20,"display","social"
2123,2017-01-30,"email","none"
2384,2017-01-23,"social","none"
2841,2017-02-18,"email","social"
7315,2017-01-13,"email","none"
5627,2017-01-19,"social","social"
3436,2017-01-19,"social","none"
6945,2017-01-04,"display","none"
7201,2017-01-17,"email","social"
7041,2017-02-03,"display","social"
9442,2017-02-12,"direct","none"
8469,2017-01-07,"direct","none"
2971,2017-01-20,"email","email"
7511,2017-01-04,"display","none"
4395,2017-01-22,"display","email"
9698,2017-01-27,"social","none"
6588,2017-01-09,"social","none"
1629,2017-01-27,"display","display"
6162,2017-01-16,"display","display"
9555,2017-02-15,"direct","none"
9836,2017-02-19,"display","display"
2517,2017-01-30,"email","none"
8661,2017-02-09,"direct","social"
3652,2017-01-28,"email","none"
6021,2017-02-12,"display","social"
1083,2017-01-17,"social","email"
5711,2017-02-04,"direct","social"
4260,2017-01-12,"social","none"
5227,2017-02-22,"display","email"
1191,2017-01-05,"display","display"
4673,2017-02-09,"social","social"
4598,2017-02-09,"display","display"
9184,2017-02-23,"display","email"
9191,2017-02-25,"direct","social"
9265,2017-01-01,"none","none"
9891,2017-01-11,"email","none"
1959,2017-02-10,"display","email"
4439,2017-01-31,"email","display"
9701,2017-01-22,"social","none"
5231,2017-01-19,"social","none"
9089,2017-01-02,"social","none"
7562,2017-01-01,"none","none"
4987,2017-01-09,"direct","none"
6831,2017-01-27,"display","none"
5866,2017-02-10,"display","display"
3355,2017-02-21,"email","none"
6735,2017-02-23,"email","none"
1107,2017-01-03,"email","none"
6110,2017-02-06,"direct","social"
3877,2017-02-22,"email","email"
7498,2017-01-05,"none","none"
8920,2017-02-02,"email","email"
8570,2017-02-13,"email","social"
9626,2017-02-04,"social","none"
7225,2017-01-06,"display","none"
7274,2017-01-04,"social","email"
7745,2017-01-04,"social","none"
4402,2017-01-31,"email","none"
6721,2017-02-21,"display","social"
9081,2017-01-26,"display","social"
242,2017-01-06,"social","none"
9534,2017-01-04,"display","display"
9433,2017-02-02,"display","display"
937,2017-02-23,"none","none"
2788,2017-02-03,"email","email"
530,2017-02-05,"direct","email"
7604,2017-02-04,"direct","none"
4470,2017-01-15,"direct","email"
1944,2017-02-21,"email","email"
7152,2017-01-24,"display","social"
2360,2017-01-25,"email","email"
858,2017-01-31,"email","email"
8082,2017-01-28,"direct","none"
3074,2017-02-06,"display","none"
592,2017-01-02,"social","none"
796,2017-02-25,"email","social"
8703,2017-01-20,"email","email"
423,2017-01-10,"social","social"
4761,2017-02-08,"display","none"
3724,2017-01-08,"social","none"
1768,2017-02-07,"display","none"
4542,2017-01-25,"display","social"
931,2017-01-27,"email","none"
6555,2017-01-10,"display","none"
5919,2017-02-26,"display","email"
5903,2017-02-22,"email","none"
4011,2017-02-08,"email","email"
504,2017-01-19,"email","none"
4252,2017-01-24,"email","email"
7203,2017-02-17,"email","social"
3995,2017-02-14,"email","none"
6874,2017-02-03,"direct","email"
1384,2017-01-29,"email","email"
3662,2017-01-06,"direct","none"
6513,2017-01-12,"email","none"
1950,2017-01-17,"email","none"
2660,2017-02-24,"display","display"
6731,2017-02-03,"none","none"
7069,2017-01-03,"email","none"
5918,2017-01-14,"social","none"
5204,2017-02-23,"email","email"
289,2017-02-07,"email","social"
522,2017-02-09,"email","social"
2346,2017-02-08,"email","email"
2404,2017-01-17,"email","none"
6885,2017-02-21,"email","social"
9754,2017-02-05,"direct","none"
3357,2017-02-28,"display","email"
5052,2017-01-10,"email","none"
344,2017-01-21,"email","none"
9651,2017-01-17,"email","none"
9923,2017-02-14,"none","none"
2406,2017-01-27,"social","social"
878,2017-01-21,"display","none"
1447,2017-02-21,"email","none"
9982,2017-01-23,"display","none"
2188,2017-02-06,"direct","social"
2625,2017-01-07,"social","social"
985,2017-02-22,"email","none"
7408,2017-02-02,"email","none"
2314,2017-02-27,"display","social"
4768,2017-01-10,"email","none"
1996,2017-01-24,"email","none"
5918,2017-01-01,"none","none"
4207,2017-02-01,"display","email"
1090,2017-01-14,"social","social"
8389,2017-01-10,"email","none"
3931,2017-02-09,"display","display"
3841,2017-02-09,"email","email"
1332,2017-01-06,"social","none"
1439,2017-01-29,"social","social"
7035,2017-01-11,"display","email"
7420,2017-02-14,"email","none"
1479,2017-02-19,"email","none"
781,2017-01-17,"display","email"
6958,2017-02-14,"email","email"
2729,2017-01-03,"social","none"
7450,2017-02-02,"email","social"
9274,2017-02-26,"display","display"
5501,2017-02-14,"direct","none"
6879,2017-02-22,"display","email"
5596,2017-02-03,"direct","social"
7160,2017-01-22,"social","social"
5511,2017-01-10,"display","none"
1404,2017-01-27,"social","none"
7025,2017-01-11,"social","none"
5568,2017-02-07,"none","none"
3914,2017-02-15,"display","email"
8516,2017-01-25,"social","none"
5071,2017-01-04,"email","none"
5359,2017-01-10,"email","email"
558,2017-01-08,"direct","none"
